Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash,Query
ERR9030426,2022-03-04 01:58:58,2022-03-17 00:50:58,209693.0,661733212.0,0.0,3155.0,547.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/ERR009/9030/ERR9030426/ERR9030426.1,ERX8573836,,WGS,unspecified,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP133548,PRJEB49093,,812845.0,ERS10792290,SAMEA13188753,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188753,,,,,,,no,,,,,EMBL-EBI,ERA9502567,,public,334CB110A81269C58A118A7B3AF587B6,C4D821916A4EE9EAA3B56066A8EBAE21,SAMEA13188753
ERR9030346,2022-03-04 01:58:57,2022-03-17 00:48:17,74518.0,420147291.0,0.0,5638.0,346.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/ERR009/9030/ERR9030346/ERR9030346.1,ERX8573756,,WGS,unspecified,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP133548,PRJEB49093,,812845.0,ERS10792291,SAMEA13188754,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188754,,,,,,,no,,,,,EMBL-EBI,ERA9502438,,public,D69FEABF31A9617659139FA6950ABA13,2958117D48488AA1A2BC74C09488EF1C,SAMEA13188754
ERR9030520,2022-03-04 01:58:59,2022-03-17 00:49:22,52334.0,194366111.0,0.0,3713.0,160.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/ERR009/9030/ERR9030520/ERR9030520.1,ERX8573930,,WGS,unspecified,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP133548,PRJEB49093,,812845.0,ERS10792292,SAMEA13188755,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188755,,,,,,,no,,,,,EMBL-EBI,ERA9502722,,public,59F8905C9AE171AD10F676D17AE9E78E,C81D4A73B8F3FB177B58ED919EA3B46E,SAMEA13188755
ERR9030317,2022-03-04 01:58:57,2022-03-17 00:36:56,876464.0,264692128.0,876464.0,302.0,108.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9030/ERR9030317/ERR9030317.lite.1,ERX8573727,,WGS,unspecified,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,NextSeq 500,ERP133548,PRJEB49093,,812845.0,ERS10792293,SAMEA13188756,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188756,,,,,,,no,,,,,EMBL-EBI,ERA9502362,,public,5EE9FC720F140BC3CAC887C7C1F1EAC1,61CBC42CC7EB5E7B9F478A825BF682DD,SAMEA13188756
ERR9030386,2022-03-04 01:58:57,2022-03-17 00:45:02,123088.0,334815571.0,0.0,2720.0,280.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/ERR009/9030/ERR9030386/ERR9030386.1,ERX8573796,,WGS,unspecified,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP133548,PRJEB49093,,812845.0,ERS10792293,SAMEA13188756,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188756,,,,,,,no,,,,,EMBL-EBI,ERA9502517,,public,F1AB51C2F05D798F3687177FC734B80E,135963DE398792DE05092FB663EB1DC0,SAMEA13188756
ERR9030405,2022-03-04 01:58:58,2022-03-17 00:39:08,876464.0,264692128.0,876464.0,302.0,136.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9030/ERR9030405/ERR9030405.lite.1,ERX8573815,,WGS,unspecified,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2500,ERP133548,PRJEB49093,,812845.0,ERS10792294,SAMEA13188757,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188757,,,,,,,no,,,,,EMBL-EBI,ERA9502543,,public,B2606D39D33D62B55D67D9BF70D207DB,2E68FF7BFC7BAAD680D0E979DA279CA4,SAMEA13188757
ERR9030468,2022-03-04 01:58:58,2022-03-17 00:52:16,149542.0,661742926.0,0.0,4425.0,544.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/ERR009/9030/ERR9030468/ERR9030468.1,ERX8573878,,WGS,unspecified,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP133548,PRJEB49093,,812845.0,ERS10792294,SAMEA13188757,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188757,,,,,,,no,,,,,EMBL-EBI,ERA9502631,,public,429B0BBC7F0ACD5ABB42F415589067AC,C97CADE354E409BF44DEDD51C3623B03,SAMEA13188757
ERR9030358,2022-03-04 01:58:57,2022-03-22 20:48:22,775247.0,234124594.0,775247.0,302.0,97.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/ERR009/9030/ERR9030358/ERR9030358.lite.1,ERX8573768,,WGS,unspecified,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,NextSeq 500,ERP133548,PRJEB49093,,812845.0,ERS10792295,SAMEA13188758,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188758,,,,,,,no,,,,,EMBL-EBI,ERA9502461,,public,24F5E67647569535A90AEDC24238139E,13F19375A62A30421D7E3B2209F4725F,SAMEA13188758
ERR9030488,2022-03-04 01:58:59,2022-03-17 00:53:44,207731.0,661731658.0,0.0,3185.0,551.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/ERR009/9030/ERR9030488/ERR9030488.1,ERX8573898,,WGS,unspecified,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP133548,PRJEB49093,,812845.0,ERS10792295,SAMEA13188758,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188758,,,,,,,no,,,,,EMBL-EBI,ERA9502668,,public,58ECE6B608F7545675CFAB49AC058FE1,CE53274AF6D421C022865BF8F588FAE7,SAMEA13188758
ERR9030388,2022-03-04 01:58:57,2022-03-22 20:48:37,876464.0,264692128.0,876464.0,302.0,108.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9030/ERR9030388/ERR9030388.lite.1,ERX8573798,,WGS,unspecified,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,NextSeq 500,ERP133548,PRJEB49093,,812845.0,ERS10792296,SAMEA13188759,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188759,,,,,,,no,,,,,EMBL-EBI,ERA9502520,,public,6F3474A85F7551CEF34AB99EECA0AD8E,3ACDD07F7ED851EE84994F52C49DE164,SAMEA13188759
ERR9030394,2022-03-04 01:58:58,2022-03-17 00:48:19,166686.0,661763483.0,0.0,3970.0,547.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/ERR009/9030/ERR9030394/ERR9030394.1,ERX8573804,,WGS,unspecified,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP133548,PRJEB49093,,812845.0,ERS10792296,SAMEA13188759,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188759,,,,,,,no,,,,,EMBL-EBI,ERA9502527,,public,A8C4E9FB1B5D59B761A0CA701AA8CE4C,418C59309B7BCCEF388172C339FFAA5D,SAMEA13188759
ERR9030359,2022-03-04 01:58:57,2022-03-22 20:48:23,876464.0,264692128.0,876464.0,302.0,109.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9030/ERR9030359/ERR9030359.lite.1,ERX8573769,,WGS,unspecified,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,NextSeq 500,ERP133548,PRJEB49093,,812845.0,ERS10792297,SAMEA13188760,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188760,,,,,,,no,,,,,EMBL-EBI,ERA9502464,,public,CE03658E23CE35F1EC2BF536EA514CC8,19E6114FBBD4963E1FE11BCE2DA6AA72,SAMEA13188760
ERR9030467,2022-03-04 01:58:58,2022-03-17 00:45:37,54621.0,251361955.0,0.0,4601.0,208.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/ERR009/9030/ERR9030467/ERR9030467.1,ERX8573877,,WGS,unspecified,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP133548,PRJEB49093,,812845.0,ERS10792297,SAMEA13188760,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188760,,,,,,,no,,,,,EMBL-EBI,ERA9502629,,public,723F7EC474438E99DB5C355786D31383,3850B8BBB2F8FC14C4744304B199EF8F,SAMEA13188760
ERR9030489,2022-03-04 01:58:59,2022-03-17 00:51:21,74861.0,447374901.0,0.0,5976.0,368.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/ERR009/9030/ERR9030489/ERR9030489.1,ERX8573899,,WGS,unspecified,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP133548,PRJEB49093,,812845.0,ERS10792298,SAMEA13188761,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188761,,,,,,,no,,,,,EMBL-EBI,ERA9502670,,public,7787CF95346D70518520F1D7CEF35559,8110E25FE3F5975FEEDA7C610294BE43,SAMEA13188761
ERR9030408,2022-03-04 01:58:58,2022-03-17 00:50:49,194618.0,661731046.0,0.0,3400.0,550.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/ERR009/9030/ERR9030408/ERR9030408.1,ERX8573818,,WGS,unspecified,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP133548,PRJEB49093,,812845.0,ERS10792299,SAMEA13188762,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188762,,,,,,,no,,,,,EMBL-EBI,ERA9502546,,public,7E8D126EC2C341C18F6554A3D684082D,B2489EC4F7D7EBADC0A7DB07210C7BDF,SAMEA13188762
ERR9030275,2022-03-04 01:58:56,2022-03-15 15:21:05,876464.0,264692128.0,876464.0,302.0,107.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9030/ERR9030275/ERR9030275.lite.1,ERX8573685,,WGS,unspecified,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,NextSeq 500,ERP133548,PRJEB49093,,812845.0,ERS10792300,SAMEA13188763,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188763,,,,,,,no,,,,,EMBL-EBI,ERA9502212,,public,0F3A5ABE5BD99FDF7472FD8D7448591F,A34C5F204BD45045FD94C6B6A3DE4EC0,SAMEA13188763
ERR9030354,2022-03-04 01:58:57,2022-03-17 00:48:36,319205.0,661730436.0,0.0,2073.0,556.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/ERR009/9030/ERR9030354/ERR9030354.1,ERX8573764,,WGS,unspecified,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP133548,PRJEB49093,,812845.0,ERS10792300,SAMEA13188763,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188763,,,,,,,no,,,,,EMBL-EBI,ERA9502453,,public,59BED79CC7C93529531E7D93BE6D8AE5,67B7ED02C273BFCC948FB78172B219C0,SAMEA13188763
ERR9030287,2022-03-04 01:58:56,2022-03-17 00:43:27,83773.0,300585794.0,0.0,3588.0,248.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/ERR009/9030/ERR9030287/ERR9030287.1,ERX8573697,,WGS,unspecified,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP133548,PRJEB49093,,812845.0,ERS10792301,SAMEA13188764,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188764,,,,,,,no,,,,,EMBL-EBI,ERA9502272,,public,41E5E21BDBFEFBBB4164AB9F0DC042DE,A538A8385C90387AE8ABBD024C93A15A,SAMEA13188764
ERR9030533,2022-03-04 01:58:59,2022-03-17 00:56:50,237213.0,661732857.0,0.0,2789.0,551.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/ERR009/9030/ERR9030533/ERR9030533.1,ERX8573943,,WGS,unspecified,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP133548,PRJEB49093,,812845.0,ERS10792302,SAMEA13188765,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188765,,,,,,,no,,,,,EMBL-EBI,ERA9502749,,public,8348A148E4BECB5CE40AC112D1B9192D,14F721A9A353E1B0E4E332357BF69F6C,SAMEA13188765
ERR9030264,2022-03-04 01:58:56,2022-03-17 00:36:43,876464.0,264692128.0,876464.0,302.0,133.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9030/ERR9030264/ERR9030264.lite.1,ERX8573674,,WGS,unspecified,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2500,ERP133548,PRJEB49093,,812845.0,ERS10792303,SAMEA13188766,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188766,,,,,,,no,,,,,EMBL-EBI,ERA9502176,,public,14770EAC206E5FCE474F4BFC3E0BE822,30099AF18DD8E4049FA9461AE138E005,SAMEA13188766
ERR9030284,2022-03-04 01:58:56,2022-03-17 00:38:06,50169.0,188404897.0,0.0,3755.0,155.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/ERR009/9030/ERR9030284/ERR9030284.1,ERX8573694,,WGS,unspecified,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP133548,PRJEB49093,,812845.0,ERS10792303,SAMEA13188766,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188766,,,,,,,no,,,,,EMBL-EBI,ERA9502260,,public,E554EACBBF3884867206C74EDA62290F,9D4DC964ED5DDA0E6F98CFF6203E97E9,SAMEA13188766
ERR9030378,2022-03-04 01:58:57,2022-03-17 00:48:24,166046.0,661731383.0,0.0,3985.0,547.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/ERR009/9030/ERR9030378/ERR9030378.1,ERX8573788,,WGS,unspecified,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP133548,PRJEB49093,,812845.0,ERS10792304,SAMEA13188767,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188767,,,,,,,no,,,,,EMBL-EBI,ERA9502503,,public,CEEE14D9222553995E71F3271CC1EFFB,116551DDC966ACD2FF5785DA4B9C4836,SAMEA13188767
ERR9030485,2022-03-04 01:58:59,2022-03-17 00:55:11,257473.0,661729844.0,0.0,2570.0,553.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/ERR009/9030/ERR9030485/ERR9030485.1,ERX8573895,,WGS,unspecified,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP133548,PRJEB49093,,812845.0,ERS10792305,SAMEA13188768,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188768,,,,,,,no,,,,,EMBL-EBI,ERA9502665,,public,6C772B57190BDCDBF72B8A857153F635,3471F138F59687D35FD6A1FA61C9BDFC,SAMEA13188768
ERR9030318,2022-03-04 01:58:57,2022-03-17 00:36:59,876464.0,264692128.0,876464.0,302.0,113.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9030/ERR9030318/ERR9030318.lite.1,ERX8573728,,WGS,unspecified,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,NextSeq 500,ERP133548,PRJEB49093,,812845.0,ERS10792306,SAMEA13188769,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188769,,,,,,,no,,,,,EMBL-EBI,ERA9502374,,public,C9A536EBC468CE40CC29C19D11F0E8BF,9890B9D637107E7947892F8F228D5C8F,SAMEA13188769
ERR9030454,2022-03-04 01:58:58,2022-03-17 00:54:15,179978.0,661731773.0,0.0,3676.0,548.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/ERR009/9030/ERR9030454/ERR9030454.1,ERX8573864,,WGS,unspecified,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP133548,PRJEB49093,,812845.0,ERS10792306,SAMEA13188769,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188769,,,,,,,no,,,,,EMBL-EBI,ERA9502612,,public,B3CBC05089FDF4CF5DE5DC956F4E56F6,856E95069C9877CD7BD314402B381BC9,SAMEA13188769
ERR9030506,2022-03-04 01:58:59,2022-03-17 00:56:01,206246.0,661732318.0,0.0,3208.0,549.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/ERR009/9030/ERR9030506/ERR9030506.1,ERX8573916,,WGS,unspecified,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP133548,PRJEB49093,,812845.0,ERS10792307,SAMEA13188770,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188770,,,,,,,no,,,,,EMBL-EBI,ERA9502698,,public,463A3F25EF19CB95FB2C8656DE4F9F8E,E4E5BA82123B9D3CC1A4E5F668E7D959,SAMEA13188770
ERR9030424,2022-03-04 01:58:58,2022-03-17 00:43:50,38640.0,165512248.0,0.0,4283.0,137.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/ERR009/9030/ERR9030424/ERR9030424.1,ERX8573834,,WGS,unspecified,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP133548,PRJEB49093,,812845.0,ERS10792308,SAMEA13188771,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188771,,,,,,,no,,,,,EMBL-EBI,ERA9502564,,public,257C446EC821A46C3C9818064D7022A7,6096DD6AD55EAE7C73B919ABFE03D81E,SAMEA13188771
ERR9030459,2022-03-04 01:58:58,2022-03-17 00:40:03,796384.0,240507968.0,796384.0,302.0,129.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9030/ERR9030459/ERR9030459.lite.1,ERX8573869,,WGS,unspecified,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2500,ERP133548,PRJEB49093,,812845.0,ERS10792309,SAMEA13188772,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188772,,,,,,,no,,,,,EMBL-EBI,ERA9502620,,public,09D76C5D4D55A06AF75AB7CB03ECC739,CB77200F643E4EA4F660C66F95F5E4D6,SAMEA13188772
ERR9030509,2022-03-04 01:58:59,2022-03-17 00:55:53,199259.0,661740454.0,0.0,3321.0,549.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/ERR009/9030/ERR9030509/ERR9030509.1,ERX8573919,,WGS,unspecified,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP133548,PRJEB49093,,812845.0,ERS10792309,SAMEA13188772,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188772,,,,,,,no,,,,,EMBL-EBI,ERA9502702,,public,210A62EE1B31D32A63AD32B7792A766D,810F434573B6D6B38B710A05F4AAB409,SAMEA13188772
ERR9030440,2022-03-04 01:58:58,2022-03-17 00:46:02,98227.0,247662654.0,0.0,2521.0,206.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/ERR009/9030/ERR9030440/ERR9030440.1,ERX8573850,,WGS,unspecified,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP133548,PRJEB49093,,812845.0,ERS10792310,SAMEA13188773,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188773,,,,,,,no,,,,,EMBL-EBI,ERA9502586,,public,1456782AD05343D76C85EE5E3D7B093F,280A17F93155C3748C486E62AC30CF24,SAMEA13188773
ERR9030482,2022-03-04 01:58:59,2022-03-17 00:43:37,760964.0,229811128.0,760964.0,302.0,95.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9030/ERR9030482/ERR9030482.lite.1,ERX8573892,,WGS,unspecified,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,NextSeq 500,ERP133548,PRJEB49093,,812845.0,ERS10792311,SAMEA13188774,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188774,,,,,,,no,,,,,EMBL-EBI,ERA9502660,,public,894E1AC79E4407408D3594755F34C8E1,7D1C26826857D686962A471858604A0A,SAMEA13188774
ERR9030498,2022-03-04 01:58:59,2022-03-17 00:52:09,125442.0,482235625.0,0.0,3844.0,400.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/ERR009/9030/ERR9030498/ERR9030498.1,ERX8573908,,WGS,unspecified,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP133548,PRJEB49093,,812845.0,ERS10792311,SAMEA13188774,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188774,,,,,,,no,,,,,EMBL-EBI,ERA9502686,,public,CBF4C086C5D7448FC69140A0C73B77D8,ACCD9DFA40CD738D7F9DBC6C19DBA0DF,SAMEA13188774
ERR9030343,2022-03-04 01:58:57,2022-03-17 00:51:05,223232.0,661732410.0,0.0,2964.0,550.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/ERR009/9030/ERR9030343/ERR9030343.1,ERX8573753,,WGS,unspecified,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP133548,PRJEB49093,,812845.0,ERS10792312,SAMEA13188775,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188775,,,,,,,no,,,,,EMBL-EBI,ERA9502429,,public,AD9CA4B982633899983E75632B0A961C,AF428984F49CB235B9E5E37E5F0B7E0B,SAMEA13188775
ERR9030350,2022-03-04 01:58:57,2022-03-17 00:48:54,119966.0,498999571.0,0.0,4159.0,412.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/ERR009/9030/ERR9030350/ERR9030350.1,ERX8573760,,WGS,unspecified,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP133548,PRJEB49093,,812845.0,ERS10792313,SAMEA13188776,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188776,,,,,,,no,,,,,EMBL-EBI,ERA9502447,,public,E346040260EFF921ECA112AAEE92B0ED,A75EB3BF014AB1F31211CF802DC9838E,SAMEA13188776
ERR9030270,2022-03-04 01:58:56,2022-03-17 00:36:43,757303.0,228705506.0,757303.0,302.0,116.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9030/ERR9030270/ERR9030270.lite.1,ERX8573680,,WGS,unspecified,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2500,ERP133548,PRJEB49093,,812845.0,ERS10792314,SAMEA13188777,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188777,,,,,,,no,,,,,EMBL-EBI,ERA9502194,,public,C4A7C791E4D1FCB48E2BB629B146AF41,4E9E868F2CA78C130DD1D2BCE8873B7B,SAMEA13188777
ERR9030283,2022-03-04 01:58:56,2022-03-17 00:38:21,57872.0,184234450.0,0.0,3183.0,153.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/ERR009/9030/ERR9030283/ERR9030283.1,ERX8573693,,WGS,unspecified,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP133548,PRJEB49093,,812845.0,ERS10792314,SAMEA13188777,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188777,,,,,,,no,,,,,EMBL-EBI,ERA9502258,,public,B172E526837936E826A1E44082238C34,2E5120F3F7175960CAAA720C99B481CC,SAMEA13188777
ERR9030407,2022-03-04 01:58:58,2022-03-17 00:38:55,962584.0,223854068.0,962584.0,232.0,105.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9030/ERR9030407/ERR9030407.lite.1,ERX8573817,,WGS,unspecified,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina HiSeq 2500,ERP133548,PRJEB49093,,812845.0,ERS10792315,SAMEA13188778,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188778,,,,,,,no,,,,,EMBL-EBI,ERA9502545,,public,20F0C91741CD75D197B051551C44F619,127A71A9015C31872ED54FD81EDFA523,SAMEA13188778
ERR9030431,2022-03-04 01:58:58,2022-03-17 00:52:16,272229.0,661733885.0,0.0,2430.0,552.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/ERR009/9030/ERR9030431/ERR9030431.1,ERX8573841,,WGS,unspecified,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP133548,PRJEB49093,,812845.0,ERS10792315,SAMEA13188778,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188778,,,,,,,no,,,,,EMBL-EBI,ERA9502573,,public,5BFC1FE923146BD0CD9A66DD21EBFC07,115D8BE018D7AD9417266F510CE50CFD,SAMEA13188778
ERR9030461,2022-03-04 01:58:58,2022-03-17 00:39:53,876464.0,264692128.0,876464.0,302.0,113.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9030/ERR9030461/ERR9030461.lite.1,ERX8573871,,WGS,unspecified,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,NextSeq 500,ERP133548,PRJEB49093,,812845.0,ERS10792316,SAMEA13188779,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188779,,,,,,,no,,,,,EMBL-EBI,ERA9502622,,public,D358C92CA4DF3B66B43439521B7C5287,6FD336956A2373109885D8E8A020A299,SAMEA13188779
ERR9030462,2022-03-04 01:58:58,2022-03-17 00:50:28,310252.0,661731086.0,0.0,2132.0,556.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/ERR009/9030/ERR9030462/ERR9030462.1,ERX8573872,,WGS,unspecified,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP133548,PRJEB49093,,812845.0,ERS10792316,SAMEA13188779,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188779,,,,,,,no,,,,,EMBL-EBI,ERA9502623,,public,D36D90EC1D72C2EAA49177842D035CA4,8E108C40318B6D19A2DA828740846442,SAMEA13188779
ERR9030253,2022-03-04 01:58:56,2022-03-17 00:37:53,223986.0,250824373.0,0.0,1119.0,216.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/ERR009/9030/ERR9030253/ERR9030253.1,ERX8573663,,WGS,unspecified,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,ERP133548,PRJEB49093,,812845.0,ERS10792317,SAMEA13188780,simple,1773.0,Mycobacterium tuberculosis,SAMEA13188780,,,,,,,no,,,,,EMBL-EBI,ERA9502090,,public,DD0DA8E0A4D8034FBF8FAF9F1E93F738,CB1843F4D66B8785718C075BF834DB0D,SAMEA13188780
